Cnode ID, Thread ID,visits,time,min_time,max_time,task_migration_loss,task_migration_win,bytes_put,bytes_get,PAPI_TOT_INS,PAPI_FP_INS,PAPI_FP_OPS,PEVT_L2_FETCH_LINE,PEVT_L2_STORE_LINE,bytes_sent,bytes_received
8,16,1,0.000706458,0.000706458125,0.000706458125,0,0,0,0,253788,0,0,3869,2183,8,0
8,17,1,4.88219e-005,4.8821875e-005,4.8821875e-005,0,0,0,0,5475,0,0,256,133,8,0
8,18,1,9.54113e-005,9.541125e-005,9.541125e-005,0,0,0,0,18854,0,0,751,435,8,0
8,19,1,4.96669e-005,4.9666875e-005,4.9666875e-005,0,0,0,0,5443,0,0,379,226,8,0
8,20,1,0.000375247,0.000375246875,0.000375246875,0,0,0,0,134455,0,0,2054,1159,8,0
8,21,1,4.83056e-005,4.8305625e-005,4.8305625e-005,0,0,0,0,5462,0,0,198,94,8,0
8,22,1,5.91837e-005,5.918375e-005,5.918375e-005,0,0,0,0,6648,0,0,509,293,8,0
8,23,1,5.12931e-005,5.1293125e-005,5.1293125e-005,0,0,0,0,5527,0,0,101,56,8,0
8,24,1,0.000353782,0.0003537825,0.0003537825,0,0,0,0,124322,0,0,2116,1205,8,0
8,25,1,4.65375e-005,4.65375e-005,4.65375e-005,0,0,0,0,5459,0,0,168,88,8,0
8,26,1,5.64275e-005,5.64275e-005,5.64275e-005,0,0,0,0,6601,0,0,373,202,8,0
8,27,1,5.05731e-005,5.0573125e-005,5.0573125e-005,0,0,0,0,5491,0,0,382,209,8,0
8,28,1,0.00017871,0.00017871,0.00017871,0,0,0,0,55547,0,0,767,447,8,0
8,29,1,5.26381e-005,5.2638125e-005,5.2638125e-005,0,0,0,0,5446,0,0,473,246,8,0
8,30,1,6.12119e-005,6.1211875e-005,6.1211875e-005,0,0,0,0,6653,0,0,162,120,8,0
8,31,1,5.71162e-005,5.711625e-005,5.711625e-005,0,0,0,0,5447,0,0,115,55,8,0
8,32,1,0.000844878,0.0008448775,0.0008448775,0,0,0,0,311412,0,0,4793,2784,8,0
8,33,1,5.3965e-005,5.3965e-005,5.3965e-005,0,0,0,0,5504,0,0,356,219,8,0
8,34,1,0.000160582,0.0001605825,0.0001605825,0,0,0,0,43051,0,0,928,547,8,0
8,35,1,5.64156e-005,5.6415625e-005,5.6415625e-005,0,0,0,0,5496,0,0,300,184,8,0
8,36,1,7.72519e-005,7.7251875e-005,7.7251875e-005,0,0,0,0,8177,0,0,309,217,8,0
8,37,1,4.741e-005,4.741e-005,4.741e-005,0,0,0,0,5422,0,0,56,32,8,0
8,38,1,6.2775e-005,6.2775e-005,6.2775e-005,0,0,0,0,6611,0,0,169,97,8,0
8,39,1,5.28163e-005,5.281625e-005,5.281625e-005,0,0,0,0,5541,0,0,313,128,8,0
8,40,1,0.00111085,0.001110854375,0.001110854375,0,0,0,0,411192,0,0,3649,2063,8,0
8,41,1,5.09612e-005,5.096125e-005,5.096125e-005,0,0,0,0,5527,0,0,252,156,8,0
8,42,1,0.000144849,0.00014484875,0.00014484875,0,0,0,0,36022,0,0,454,247,8,0
8,43,1,5.39606e-005,5.3960625e-005,5.3960625e-005,0,0,0,0,5460,0,0,154,74,8,0
8,44,1,7.58181e-005,7.5818125e-005,7.5818125e-005,0,0,0,0,8134,0,0,291,163,8,0
8,45,1,5.17313e-005,5.173125e-005,5.173125e-005,0,0,0,0,5530,0,0,124,74,8,0
8,46,1,6.44e-005,6.44e-005,6.44e-005,0,0,0,0,6594,0,0,163,94,8,0
8,47,1,5.17625e-005,5.17625e-005,5.17625e-005,0,0,0,0,5438,0,0,71,32,8,0
8,48,1,0.000789272,0.000789271875,0.000789271875,0,0,0,0,283153,0,0,4181,2345,8,0
8,49,1,5.17263e-005,5.172625e-005,5.172625e-005,0,0,0,0,5477,0,0,260,151,8,0
8,50,1,0.000118013,0.0001180125,0.0001180125,0,0,0,0,26218,0,0,986,549,8,0
8,51,1,5.05538e-005,5.055375e-005,5.055375e-005,0,0,0,0,5467,0,0,397,218,8,0
8,52,1,0.000464347,0.000464346875,0.000464346875,0,0,0,0,172113,0,0,1683,998,8,0
8,53,1,4.72269e-005,4.7226875e-005,4.7226875e-005,0,0,0,0,5440,0,0,100,48,8,0
8,54,1,6.853e-005,6.853e-005,6.853e-005,0,0,0,0,6634,0,0,508,292,8,0
8,55,1,7.37975e-005,7.37975e-005,7.37975e-005,0,0,0,0,5534,0,0,458,200,8,0
8,56,1,8.34731e-005,8.3473125e-005,8.3473125e-005,0,0,0,0,9693,0,0,706,393,8,0
8,57,1,5.2195e-005,5.2195e-005,5.2195e-005,0,0,0,0,5420,0,0,105,48,8,0
8,58,1,0.000652853,0.0006528525,0.0006528525,0,0,0,0,247744,0,0,1599,780,8,0
8,59,1,5.11513e-005,5.115125e-005,5.115125e-005,0,0,0,0,5459,0,0,256,126,8,0
8,60,1,0.000328402,0.0003284025,0.0003284025,0,0,0,0,97724,0,0,936,485,8,0
8,61,1,5.03506e-005,5.0350625e-005,5.0350625e-005,0,0,0,0,5477,0,0,271,138,8,0
8,62,1,0.000335101,0.00033510125,0.00033510125,0,0,0,0,94117,0,0,1001,493,8,0
8,63,1,5.88444e-005,5.8844375e-005,5.8844375e-005,0,0,0,0,5439,0,0,213,106,8,0
9,0,12,0.250118,3.828e-005,0.2369363225,0,0,0,0,73579766,381,378,342829,183346,4608,4608
9,1,12,0.0696622,3.3115625e-005,0.05711396375,0,0,0,0,16380853,0,0,115026,76194,4608,4608
9,2,12,0.248183,3.686625e-005,0.239004085,0,0,0,0,76901123,0,0,338657,185293,4608,4608
9,3,12,0.0723894,3.8398125e-005,0.05929504375,0,0,0,0,16672904,0,0,124476,80645,4608,4608
9,4,12,0.241507,3.314e-005,0.2392667675,0,0,0,0,66782053,0,0,303548,161615,4608,4608
9,5,12,0.0653716,3.6879375e-005,0.0631365275,0,0,0,0,14477169,0,0,61294,49250,4608,4608
9,6,12,0.240543,3.8698125e-005,0.23644845375,0,0,0,0,72886230,0,0,299118,150517,4608,4608
9,7,12,0.0646131,3.6263125e-005,0.05993759125,0,0,0,0,15126255,0,0,87896,54029,4608,4608
9,8,12,0.0799887,3.6145e-005,0.07113618625,0,0,0,0,18451859,0,0,109015,80975,4608,4608
9,9,12,0.200247,3.8475e-005,0.19180896125,0,0,0,0,62225914,0,0,239524,125970,4608,4608
9,10,12,0.0810961,3.9026875e-005,0.071485441875,0,0,0,0,19054055,0,0,118969,74042,4608,4608
9,11,12,0.202442,3.709e-005,0.192205586875,0,0,0,0,59868699,0,0,250370,131253,4608,4608
9,12,12,0.0827145,3.2029375e-005,0.0748374075,0,0,0,0,19690821,0,0,115194,75031,4608,4608
9,13,12,0.190099,3.4285625e-005,0.181938221875,0,0,0,0,53209798,0,0,227172,120162,4608,4608
9,14,12,0.0143096,4.01e-005,0.0057185625,0,0,0,0,4036464,0,0,58312,26904,4608,4608
9,15,12,0.191127,3.678875e-005,0.182316799375,0,0,0,0,60008611,0,0,210492,114290,4608,4608
9,16,12,0.244315,3.6215625e-005,0.240622765625,0,0,0,0,63429059,0,0,332625,181735,4608,4608
9,17,12,0.215701,3.3294375e-005,0.20834746125,0,0,0,0,47234659,0,0,258852,128850,4608,4608
9,18,12,0.213475,3.755875e-005,0.205950475,0,0,0,0,54649186,0,0,253763,126777,4608,4608
9,19,12,0.213015,3.602625e-005,0.205579118125,0,0,0,0,49345530,0,0,250044,124096,4608,4608
9,20,12,0.242708,3.466375e-005,0.2321103125,0,0,0,0,66074756,0,0,326356,161172,4608,4608
9,21,12,0.0120694,3.686625e-005,0.00532489125,0,0,0,0,3367762,0,0,87011,38811,4608,4608
9,22,12,0.24319,3.7005e-005,0.231740689375,0,0,0,0,64678443,0,0,329299,163291,4608,4608
9,23,12,0.246214,3.70125e-005,0.231407939375,0,0,0,0,70503789,0,0,337496,171728,4608,4608
9,24,12,0.275602,3.687375e-005,0.27108239875,0,0,0,0,76485737,0,0,923328,569565,4608,4608
9,25,12,0.22751,4.020375e-005,0.2183742325,0,0,0,0,56676467,0,0,302317,147780,4608,4608
9,26,12,0.0552309,3.8375e-005,0.046513260625,0,0,0,0,12327620,0,0,91193,47844,4608,4608
9,27,12,0.228027,3.6329375e-005,0.21874124625,0,0,0,0,60725261,0,0,303526,147561,4608,4608
9,28,12,0.252327,3.6770625e-005,0.2439122175,0,0,0,0,57038066,0,0,491487,243051,4608,4608
9,29,12,0.253537,3.1399375e-005,0.244267650625,0,0,0,0,58411365,0,0,515067,252615,4608,4608
9,30,12,0.256807,3.6274375e-005,0.2484165875,0,0,0,0,59702480,0,0,695578,357137,4608,4608
9,31,12,0.260069,3.8578125e-005,0.248762061875,0,0,0,0,60344910,0,0,715247,378191,4608,4608
9,32,12,0.246008,3.2306875e-005,0.24272991125,0,0,0,0,64540790,0,0,403420,212656,4608,4608
9,33,12,0.0517476,3.249125e-005,0.043907695,0,0,0,0,11984409,0,0,78664,40933,4608,4608
9,34,12,0.228665,3.4776875e-005,0.22301549625,0,0,0,0,55916538,0,0,272948,134968,4608,4608
9,35,12,0.230344,3.212875e-005,0.22264526375,0,0,0,0,51327851,0,0,290847,139708,4608,4608
9,36,12,0.232207,3.453e-005,0.22703858125,0,0,0,0,61169319,0,0,274594,133776,4608,4608
9,37,12,0.0602857,3.1524375e-005,0.0532124675,0,0,0,0,13501942,0,0,64463,39211,4608,4608
9,38,12,0.217032,3.644e-005,0.211710338125,0,0,0,0,55411103,0,0,244716,122311,4608,4608
9,39,12,0.234648,3.29325e-005,0.227400344375,0,0,0,0,62981174,0,0,272541,136830,4608,4608
9,40,12,0.098125,4.0586875e-005,0.0891381725,0,0,0,0,22777593,0,0,131178,99388,4608,4608
9,41,12,0.196502,3.61125e-005,0.187403790625,0,0,0,0,51702609,0,0,235518,124858,4608,4608
9,42,12,0.195746,3.7075e-005,0.187061296875,0,0,0,0,48065373,0,0,230638,123517,4608,4608
9,43,12,0.190246,3.814375e-005,0.18164072375,0,0,0,0,46368081,0,0,225503,120100,4608,4608
9,44,12,0.00646217,3.681875e-005,0.002810096875,0,0,0,0,1859564,0,0,38099,17836,4608,4608
9,45,12,0.219918,3.6836875e-005,0.2123508475,0,0,0,0,54408204,0,0,262831,132460,4608,4608
9,46,12,0.218685,2.9645e-005,0.21198238625,0,0,0,0,56055530,0,0,258040,132494,4608,4608
9,47,12,0.280811,3.6049375e-005,0.27314111625,0,0,0,0,80156451,0,0,929191,571950,4608,4608
9,48,12,0.244782,3.563375e-005,0.240237125625,0,0,0,0,76003389,0,0,327335,177739,4608,4608
9,49,12,0.0755268,3.191375e-005,0.066539355625,0,0,0,0,18688864,0,0,115668,65745,4608,4608
9,50,12,0.222584,3.1733125e-005,0.2160170775,0,0,0,0,69732279,0,0,268871,136482,4608,4608
9,51,12,0.0123458,3.701625e-005,0.004165343125,0,0,0,0,3610978,0,0,76140,29672,4608,4608
9,52,12,0.207731,3.2863125e-005,0.2013523175,0,0,0,0,48197707,0,0,230426,118205,4608,4608
9,53,12,0.203132,3.5900625e-005,0.19594063125,0,0,0,0,46826951,0,0,224953,117264,4608,4608
9,54,12,0.212533,3.875625e-005,0.202955261875,0,0,0,0,48478890,0,0,260999,126095,4608,4608
9,55,12,0.290614,4.0055e-005,0.2799446225,0,0,0,0,82396464,0,0,997774,616100,4608,4608
9,56,12,0.0804954,3.593625e-005,0.07145842375,0,0,0,0,19789827,0,0,121196,85038,4608,4608
9,57,12,0.210585,3.2675e-005,0.19625186625,0,0,0,0,64552529,0,0,263573,142737,4608,4608
9,58,12,0.0535757,3.6294375e-005,0.039522315,0,0,0,0,12305848,0,0,96628,60317,4608,4608
9,59,12,0.209892,3.6519375e-005,0.19661081125,0,0,0,0,67853946,0,0,262623,141917,4608,4608
9,60,12,0.244372,3.4944375e-005,0.237925275625,0,0,0,0,53189142,0,0,296071,149891,4608,4608
9,61,12,0.248518,3.50675e-005,0.24026399,0,0,0,0,56909207,0,0,340840,179068,4608,4608
9,62,12,0.24403,3.0785e-005,0.237564226875,0,0,0,0,54935082,0,0,294789,149075,4608,4608
9,63,12,0.286707,3.476625e-005,0.27861169375,0,0,0,0,70588851,0,0,986602,613226,4608,4608
10,0,51,0.0016761,2.680875e-005,6.020125e-005,0,0,0,0,272423,0,0,28583,18263,0,0
10,1,65,0.0021934,2.4855e-005,6.044125e-005,0,0,0,0,358624,0,0,28898,16865,0,0
10,2,65,0.00222159,2.788875e-005,6.029875e-005,0,0,0,0,355101,0,0,29779,17968,0,0
10,3,65,0.0022306,2.8189375e-005,6.0474375e-005,0,0,0,0,354216,0,0,29559,17672,0,0
10,4,65,0.00226179,2.9959375e-005,6.4194375e-005,0,0,0,0,354088,0,0,28991,18229,0,0
10,5,65,0.0022656,2.99775e-005,6.027375e-005,0,0,0,0,353982,0,0,28748,19806,0,0
10,6,65,0.00221967,2.636125e-005,6.03525e-005,0,0,0,0,354783,0,0,29135,16492,0,0
10,7,31,0.00113489,2.808625e-005,6.500125e-005,0,0,0,0,177152,0,0,23801,15916,0,0
10,8,65,0.00223963,2.79325e-005,6.541125e-005,0,0,0,0,359267,0,0,27931,15338,0,0
10,9,82,0.00277705,2.66275e-005,5.9211875e-005,0,0,0,0,446800,0,0,32651,20761,0,0
10,10,82,0.00283692,2.6409375e-005,5.8701875e-005,0,0,0,0,450344,0,0,32467,23237,0,0
10,11,82,0.00280567,2.63775e-005,5.8560625e-005,0,0,0,0,448574,0,0,31025,23898,0,0
10,12,82,0.00279725,2.5835625e-005,6.015875e-005,0,0,0,0,448150,0,0,32502,23902,0,0
10,13,82,0.00279067,2.5843125e-005,5.9955e-005,0,0,0,0,449076,0,0,33108,21982,0,0
10,14,82,0.00272475,2.52825e-005,5.9953125e-005,0,0,0,0,445580,0,0,32218,20403,0,0
10,15,45,0.00159579,2.8949375e-005,6.357875e-005,0,0,0,0,245814,0,0,24280,14288,0,0
10,16,65,0.00217235,2.4228125e-005,5.9260625e-005,0,0,0,0,354579,0,0,26154,14252,0,0
10,17,82,0.00277821,2.6538125e-005,5.9264375e-005,0,0,0,0,444725,0,0,32029,19221,0,0
10,18,82,0.00277384,2.6625e-005,5.9815e-005,0,0,0,0,446992,0,0,31795,19696,0,0
10,19,82,0.00274952,2.67025e-005,5.9355e-005,0,0,0,0,447146,0,0,32217,23841,0,0
10,20,82,0.00276208,2.5055e-005,5.855375e-005,0,0,0,0,447752,0,0,31915,23509,0,0
10,21,82,0.00277254,2.6798125e-005,5.9198125e-005,0,0,0,0,444878,0,0,31159,19301,0,0
10,22,82,0.00274721,2.6789375e-005,5.9168125e-005,0,0,0,0,448021,0,0,30779,17723,0,0
10,23,45,0.00157014,2.777e-005,6.6008125e-005,0,0,0,0,245004,0,0,23580,16880,0,0
10,24,65,0.00219088,2.4368125e-005,5.8856875e-005,0,0,0,0,353923,0,0,28033,15994,0,0
10,25,82,0.00278736,2.7530625e-005,6.98125e-005,0,0,0,0,448263,0,0,31294,19998,0,0
10,26,82,0.00283178,2.754e-005,5.8538125e-005,0,0,0,0,447762,0,0,33507,24380,0,0
10,27,82,0.00280804,2.75325e-005,5.904125e-005,0,0,0,0,447363,0,0,33164,21577,0,0
10,28,82,0.00280769,2.74575e-005,5.7665625e-005,0,0,0,0,448785,0,0,31362,20332,0,0
10,29,82,0.00276881,2.6033125e-005,5.73475e-005,0,0,0,0,448645,0,0,31572,19526,0,0
10,30,82,0.00281401,2.540125e-005,5.7515625e-005,0,0,0,0,449118,0,0,32302,20749,0,0
10,31,45,0.00161028,3.1355e-005,6.2419375e-005,0,0,0,0,245327,0,0,25076,15186,0,0
10,32,65,0.00227001,2.6858125e-005,5.826375e-005,0,0,0,0,353448,0,0,27898,17139,0,0
10,33,82,0.00282846,2.70475e-005,5.838375e-005,0,0,0,0,448164,0,0,33443,20525,0,0
10,34,82,0.00279153,2.711e-005,5.7139375e-005,0,0,0,0,449688,0,0,34105,26936,0,0
10,35,82,0.00278289,2.6968125e-005,5.68e-005,0,0,0,0,447407,0,0,32673,20861,0,0
10,36,82,0.00281059,2.715375e-005,6.23075e-005,0,0,0,0,449184,0,0,33410,22937,0,0
10,37,82,0.00274166,2.6439375e-005,5.758875e-005,0,0,0,0,449044,0,0,31450,23365,0,0
10,38,82,0.00275326,2.6376875e-005,5.71475e-005,0,0,0,0,446936,0,0,31058,18504,0,0
10,39,45,0.00159307,2.7140625e-005,6.2350625e-005,0,0,0,0,244604,0,0,24090,14126,0,0
10,40,65,0.00222641,2.470875e-005,5.5668125e-005,0,0,0,0,356934,0,0,27152,18079,0,0
10,41,82,0.00278127,2.7625625e-005,7.760625e-005,0,0,0,0,450231,0,0,33328,23760,0,0
10,42,82,0.00278189,2.7599375e-005,5.592e-005,0,0,0,0,446437,0,0,32056,23494,0,0
10,43,82,0.00277977,2.7569375e-005,5.5901875e-005,0,0,0,0,449040,0,0,33057,22048,0,0
10,44,82,0.00283482,2.6845e-005,5.6575625e-005,0,0,0,0,450633,0,0,32222,20735,0,0
10,45,82,0.00277572,2.6604375e-005,5.6611875e-005,0,0,0,0,446195,0,0,32845,19880,0,0
10,46,82,0.00274298,2.671125e-005,5.6663125e-005,0,0,0,0,445180,0,0,32106,21112,0,0
10,47,45,0.00158924,2.8255e-005,5.657375e-005,0,0,0,0,245582,0,0,23747,19430,0,0
10,48,65,0.00225489,2.58e-005,5.6655e-005,0,0,0,0,358011,0,0,28585,19207,0,0
10,49,82,0.00274434,2.6885625e-005,5.5795625e-005,0,0,0,0,444302,0,0,31686,21330,0,0
10,50,82,0.00284194,2.69325e-005,5.6914375e-005,0,0,0,0,449287,0,0,33407,26375,0,0
10,51,82,0.00282565,2.7041875e-005,5.6739375e-005,0,0,0,0,450007,0,0,32067,24778,0,0
10,52,82,0.00285564,2.7938125e-005,5.47025e-005,0,0,0,0,450295,0,0,33114,28539,0,0
10,53,82,0.00278557,2.786e-005,5.4775e-005,0,0,0,0,446103,0,0,32324,26300,0,0
10,54,82,0.00282201,2.786625e-005,5.5130625e-005,0,0,0,0,448609,0,0,31281,22923,0,0
10,55,45,0.00157799,2.67e-005,5.8164375e-005,0,0,0,0,243926,0,0,25767,14953,0,0
10,56,31,0.0011069,2.8315625e-005,6.1044375e-005,0,0,0,0,176644,0,0,25022,13984,0,0
10,57,45,0.00161541,2.7426875e-005,8.2476875e-005,0,0,0,0,257255,0,0,24374,19581,0,0
10,58,45,0.00161391,3.008625e-005,6.1004375e-005,0,0,0,0,244311,0,0,25480,15025,0,0
10,59,45,0.00161868,2.7683125e-005,7.9753125e-005,0,0,0,0,255309,0,0,25900,21305,0,0
10,60,45,0.00165365,2.8623125e-005,9.71775e-005,0,0,0,0,257216,0,0,24687,21094,0,0
10,61,45,0.00156807,2.908e-005,5.6470625e-005,0,0,0,0,243649,0,0,24016,14500,0,0
10,62,45,0.00163636,2.80275e-005,9.7243125e-005,0,0,0,0,257523,0,0,25477,20464,0,0
10,63,25,0.000960101,2.9116875e-005,9.1376875e-005,0,0,0,0,145233,0,0,18826,7421,0,0
11,0,5,0.000334184,2.971875e-005,0.00012314875,0,0,0,0,60221,3056,6818,9816,6486,2560,5096
11,1,5,0.000377815,2.9528125e-005,0.00012289375,0,0,0,0,91047,1274,1274,11343,7036,4096,5096
11,2,5,0.000353584,2.9608125e-005,0.000122870625,0,0,0,0,78219,1274,1274,10719,6813,4096,5096
11,3,5,0.000377039,2.9579375e-005,0.000123125625,0,0,0,0,91747,1274,1274,11314,7024,4096,5096
11,4,5,0.00035802,2.995625e-005,0.000125735,0,0,0,0,77898,3056,6818,11013,6915,4096,5096
11,5,5,0.000379321,2.9683125e-005,0.000125909375,0,0,0,0,94371,1274,1274,11516,7108,4096,5096
11,6,5,0.000358181,2.9846875e-005,0.000126045,0,0,0,0,82407,1274,1274,10958,6902,4096,5096
11,7,5,0.000332794,2.9868125e-005,0.000106083125,0,0,0,0,75107,1274,1274,8707,5776,3072,5096
11,8,5,0.00035848,2.738125e-005,0.00012413875,0,0,0,0,76646,3056,6818,11025,6924,4096,5096
11,9,5,0.000377539,2.7735625e-005,0.000123849375,0,0,0,0,91357,1274,1274,11364,7048,5632,5096
11,10,5,0.000358613,2.76775e-005,0.000123976875,0,0,0,0,81562,1274,1274,11038,6925,5632,5096
11,11,5,0.000377479,2.74325e-005,0.00012413125,0,0,0,0,92644,1274,1274,11365,7049,5632,5096
11,12,5,0.000358464,2.7759375e-005,0.000125945,0,0,0,0,80535,3056,6818,11060,6894,5632,5096
11,13,5,0.000376762,2.7840625e-005,0.000125946875,0,0,0,0,94302,1274,1274,11389,7015,5632,5096
11,14,5,0.000358437,2.763875e-005,0.000125881875,0,0,0,0,84817,1274,1274,11078,6906,5632,5096
11,15,5,0.000343966,2.74675e-005,0.0001088125,0,0,0,0,79963,1274,1274,8890,5796,5120,5096
11,16,5,0.000361945,2.7591875e-005,0.00012748625,0,0,0,0,79260,3056,6818,10719,6536,4096,5096
11,17,5,0.000384254,2.745625e-005,0.00012749625,0,0,0,0,93125,1274,1274,11431,7072,5632,5096
11,18,5,0.000367188,2.7519375e-005,0.000126896875,0,0,0,0,83680,1274,1274,11254,7009,5632,5096
11,19,5,0.00038445,2.7480625e-005,0.00012733125,0,0,0,0,92813,1274,1274,11408,7064,5632,5096
11,20,5,0.00036982,2.7775e-005,0.000128651875,0,0,0,0,82098,3056,6818,11219,6992,5632,5096
11,21,5,0.000389233,2.77725e-005,0.00012873375,0,0,0,0,96931,1274,1274,11492,7100,5632,5096
11,22,5,0.000370175,2.785875e-005,0.00012876875,0,0,0,0,86767,1274,1274,11136,6969,5632,5096
11,23,5,0.000343004,2.7791875e-005,0.000109435625,0,0,0,0,76620,1274,1274,8724,5782,5120,5096
11,24,5,0.000367354,2.7463125e-005,0.0001274625,0,0,0,0,78932,3056,6818,11008,6908,4096,5096
11,25,5,0.000407375,2.7403125e-005,0.000147826875,0,0,0,0,99845,1274,1274,12457,7532,5632,5096
11,26,5,0.000387415,2.7370625e-005,0.00014787375,0,0,0,0,91241,1274,1274,12166,7430,5632,5096
11,27,5,0.000407331,2.7305625e-005,0.000147866875,0,0,0,0,100247,1274,1274,12474,7539,5632,5096
11,28,5,0.000385298,2.7621875e-005,0.000148983125,0,0,0,0,86916,3056,6818,12102,7410,5632,5096
11,29,5,0.000402964,2.7590625e-005,0.00014884625,0,0,0,0,101361,1274,1274,12415,7505,5632,5096
11,30,5,0.000384446,2.75e-005,0.000148844375,0,0,0,0,91655,1274,1274,12095,7391,5632,5096
11,31,5,0.00037589,2.751375e-005,0.000120838125,0,0,0,0,90242,1274,1274,10530,6676,5120,5096
11,32,5,0.000382658,2.7575e-005,0.000150648125,0,0,0,0,84834,2894,6314,11838,7341,4096,5096
11,33,5,0.000384098,2.757375e-005,0.000150641875,0,0,0,0,90295,1274,1274,11862,7349,5632,5096
11,34,5,0.00036045,2.7498125e-005,0.000150569375,0,0,0,0,79383,1274,1274,10889,6985,5632,5096
11,35,5,0.000383946,2.750375e-005,0.00015063625,0,0,0,0,89764,1274,1274,11859,7338,5632,5096
11,36,5,0.000369261,2.81675e-005,0.00015180125,0,0,0,0,77647,2732,5810,11088,7040,5632,5096
11,37,5,0.000390017,2.817e-005,0.000151796875,0,0,0,0,94121,1274,1274,11931,7371,5632,5096
11,38,5,0.000368528,2.8179375e-005,0.000151805,0,0,0,0,83151,1274,1274,11073,7026,5632,5096
11,39,5,0.000367571,2.819875e-005,0.00012935,0,0,0,0,85755,1274,1274,10609,6795,5120,5096
11,40,5,0.000370779,2.75975e-005,0.000152280625,0,0,0,0,78515,2732,5810,11349,7141,4096,5096
11,41,5,0.000390037,2.7544375e-005,0.000152265,0,0,0,0,93401,1274,1274,12039,7395,5632,5096
11,42,5,0.000370382,2.66175e-005,0.000152275625,0,0,0,0,84185,1274,1274,11344,7140,5632,5096
11,43,5,0.000390046,2.746125e-005,0.000152298125,0,0,0,0,93165,1274,1274,11991,7386,5632,5096
11,44,5,0.000370945,2.78675e-005,0.000153725625,0,0,0,0,80077,2732,5810,11413,7154,5632,5096
11,45,5,0.000390352,2.7891875e-005,0.00015365125,0,0,0,0,95722,1274,1274,12127,7427,5632,5096
11,46,5,0.000370357,2.78175e-005,0.000153635625,0,0,0,0,84998,1274,1274,11387,7140,5632,5096
11,47,5,0.000377287,2.755875e-005,0.00014066625,0,0,0,0,92409,1274,1274,11343,7073,5120,5096
11,48,5,0.000374128,3.017625e-005,0.00015490125,0,0,0,0,81177,2732,5810,11583,7202,4096,5096
11,49,5,0.000396641,3.019375e-005,0.00015489375,0,0,0,0,94140,1274,1274,12053,7407,5632,5096
11,50,5,0.000379587,2.9551875e-005,0.000154890625,0,0,0,0,86674,1274,1274,11615,7222,5632,5096
11,51,5,0.000396764,3.0230625e-005,0.000154905625,0,0,0,0,94423,1274,1274,12045,7398,5632,5096
11,52,5,0.000376382,2.7758125e-005,0.000157283125,0,0,0,0,83182,2732,5810,11644,7243,5632,5096
11,53,5,0.000393167,2.787375e-005,0.00015729125,0,0,0,0,96159,1274,1274,12122,7438,5632,5096
11,54,5,0.000375378,2.6629375e-005,0.0001571875,0,0,0,0,87796,1274,1274,11649,7246,5632,5096
11,55,5,0.000367516,2.776375e-005,0.0001317775,0,0,0,0,87349,1274,1274,10544,6778,5120,5096
11,56,5,0.000320714,2.888125e-005,0.000106699375,0,0,0,0,65660,2570,5306,7143,4701,3072,5096
11,57,5,0.000346774,3.005e-005,0.00010669875,0,0,0,0,77871,1274,1274,8573,5769,5120,5096
11,58,5,0.000327926,2.9928125e-005,0.000106694375,0,0,0,0,69150,1274,1274,7953,5516,5120,5096
11,59,5,0.000346972,3.0019375e-005,0.000106703125,0,0,0,0,78025,1274,1274,8559,5743,5120,5096
11,60,5,0.000313483,2.7701875e-005,9.9539375e-005,0,0,0,0,62885,2696,5432,7596,5356,5120,5096
11,61,5,0.000331846,2.7920625e-005,9.942875e-005,0,0,0,0,75135,1274,1274,8357,5673,5120,5096
11,62,5,0.000314061,2.804125e-005,9.955375e-005,0,0,0,0,66080,1274,1274,7572,5342,5120,5096
11,63,5,0.000331025,2.805375e-005,9.91675e-005,0,0,0,0,74315,1274,1274,8397,5680,4096,5096
12,0,3,0.0905215,6.276875e-005,0.09052147,0,0,0,0,25725683,2792627,4391736,484889,119932,44,2816
12,1,3,0.0871593,3.5684375e-005,0.08715932,0,0,0,0,24549350,2793726,4372257,459587,113043,44,0
12,2,3,0.0894442,4.3216875e-005,0.089444161875,0,0,0,0,24551506,2793054,4357500,481781,119165,44,0
12,3,3,0.0864922,3.4746875e-005,0.08649217625,0,0,0,0,24546787,2791216,4380517,453500,111354,44,0
12,4,3,0.0894687,5.19875e-005,0.089468690625,0,0,0,0,25070166,2791246,4399880,481844,119183,44,0
12,5,3,0.0894336,3.409e-005,0.08943364625,0,0,0,0,24548399,2792896,4368304,481768,119162,44,0
12,6,3,0.0876078,4.330875e-005,0.087607818125,0,0,0,0,24548066,2789772,4401074,465029,114423,44,0
12,7,3,0.087582,3.2439375e-005,0.08758203625,0,0,0,0,24545155,2789582,4407574,464821,114358,44,0
12,8,3,0.0884566,5.7600625e-005,0.088456635625,0,0,0,0,24735408,2790876,4421226,476577,117737,44,0
12,9,3,0.0884157,3.729625e-005,0.08841568125,0,0,0,0,24547956,2792392,4386105,475978,117605,44,0
12,10,3,0.0878211,4.60025e-005,0.087821058125,0,0,0,0,24550715,2792454,4399665,470435,116035,44,0
12,11,3,0.0877997,3.458125e-005,0.087799655,0,0,0,0,24546959,2791488,4411582,470079,115929,44,0
12,12,3,0.0880834,4.4229375e-005,0.088083433125,0,0,0,0,24639595,2791412,4408744,472854,116737,44,0
